Process Name,PID,Operation,Path,Result,Detail,Date & Time,Event Class,Image Path,User,Command Line,TID,Parent PID,Content,LineID,srcEvent
pnputil.exe,7780,RegQueryValue,HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\en-US,NAME NOT FOUND,Length: 532,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegQueryValue HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\en-US NAME NOT FOUND Length: 532 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",395,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegCloseKey,HKLM\System\CurrentControlSet\Control\Nls\CustomLocale,SUCCESS,,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegCloseKey HKLM\System\CurrentControlSet\Control\Nls\CustomLocale SUCCESS None 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",396,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale,REPARSE,Desired Access: Read,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegOpenKey HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale REPARSE Desired Access: Read 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",397,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale,SUCCESS,Desired Access: Read,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegOpenKey HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale SUCCESS Desired Access: Read 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",398,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegQueryValue,HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\en-US,NAME NOT FOUND,Length: 532,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegQueryValue HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\en-US NAME NOT FOUND Length: 532 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",399,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegCloseKey,HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale,SUCCESS,,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegCloseKey HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale SUCCESS None 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",400,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegOpenKey,HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c,SUCCESS,Desired Access: Read,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegOpenKey HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c SUCCESS Desired Access: Read 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",401,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegOpenKey,HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c,SUCCESS,Desired Access: Query Value,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegOpenKey HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c SUCCESS Desired Access: Query Value 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",402,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegQueryValue,HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c\Version,SUCCESS,"Type: REG_BINARY, Length: 48, Data: FF FF 09 00 00 00 00 00 60 9E FC 36 65 C4 CF 11",4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegQueryValue HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c\Version SUCCESS Type: REG_BINARY, Length: 48, Data: FF FF 09 00 00 00 00 00 60 9E FC 36 65 C4 CF 11 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",403,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegCloseKey,HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c,SUCCESS,,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegCloseKey HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c SUCCESS None 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",404,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegOpenKey,HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c,SUCCESS,Desired Access: Query Value,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegOpenKey HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c SUCCESS Desired Access: Query Value 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",405,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegQueryValue,HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c\Version,SUCCESS,"Type: REG_BINARY, Length: 48, Data: FF FF 09 00 00 00 00 00 60 9E FC 36 65 C4 CF 11",4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegQueryValue HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c\Version SUCCESS Type: REG_BINARY, Length: 48, Data: FF FF 09 00 00 00 00 00 60 9E FC 36 65 C4 CF 11 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",406,fe9eeee9a7b339089e5fa634b08522c1_raw_events
pnputil.exe,7780,RegCloseKey,HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c,SUCCESS,,4/14/2022 3:54:05 PM,Registry,C:\Windows\system32\pnputil.exe,BLUETEAM\ezk,"pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf""",6536,3404,"pnputil.exe 7780 RegCloseKey HKLM\SYSTEM\DriverDatabase\DriverPackages\usbstor.inf_amd64_bc28fdc48deb4a2c SUCCESS None 4/14/2022 3:54:05 PM Registry C:\Windows\system32\pnputil.exe BLUETEAM\ezk pnputil.exe  /add-driver ""C:\Windows\INF\usbstor.inf"" 6536 3404",407,fe9eeee9a7b339089e5fa634b08522c1_raw_events
